id,name,host_id,host_name,neighbourhood_group,neighbourhood,latitude,longitude,room_type,price,minimum_nights,number_of_reviews,last_review,reviews_per_month,calculated_host_listings_count,availability_365,number_of_reviews_ltm,license
7187653,Bright & Modern Apartament in the Center- 4 BR,12954600,Cris,Eixample,l'Antiga Esquerra de l'Eixample,41.39219,2.15222,Entire home/apt,190,1,79,2022-11-13,0.93,2,354,41,HUTB-008670
7194911,"",37648307,Mayca,Eixample,la Dreta de l'Eixample,41.39846,2.17397,Private room,40,3,9,2015-09-21,0.10,1,0,0,
7355769,Maravillosa Habitación en Piso Compartido,36607755,Igor,Gràcia,la Vila de Gràcia,41.39909,2.16253,Private room,29,32,0,,,120,364,0,
7356458,Cosy double room with seaviews :),16916306,Izzy,Ciutat Vella,la Barceloneta,41.3727,2.18948,Private room,50,30,25,2016-08-29,0.28,1,89,0,
7755595,Suite neighbor with La Pedrera,37928392,Nairong,Eixample,la Dreta de l'Eixample,41.39319,2.16286,Private room,50,2,17,2016-01-30,0.19,1,0,0,
7376321,Double room in Gracia - Diagonal,17152918,Olivier,Gràcia,la Vila de Gràcia,41.39923,2.15845,Private room,40,2,2,2015-09-18,0.02,1,0,0,
7216651,Sagrada Familia Apartment,37781517,Felix,Eixample,la Sagrada Família,41.40257,2.17514,Entire home/apt,120,2,151,2022-09-13,1.68,1,0,17,HUTB-006755
7774099,The Living Apartment,2320210,"Ale, Maria & Arthur",Eixample,el Fort Pienc,41.3938,2.17733,Entire home/apt,380,1,82,2022-10-29,0.93,39,0,22,HUTB-003953
7219763,Lovely Flat in Poblenou,14120404,Richard And Roger,Sant Martí,el Parc i la Llacuna del Poblenou,41.39955,2.19484,Entire home/apt,114,2,226,2022-11-27,2.52,7,84,35,HUTB-005670
7779484,Great Location APARTMENT,40930673,Gemma,Sants-Montjuïc,el Poble Sec,41.37344,2.16282,Entire home/apt,64,1,4,2015-09-22,0.05,1,0,0,
7382539,Double room in Barcelona center,38532223,Francisco,Eixample,Sant Antoni,41.38114,2.15994,Private room,20,1,10,2016-06-14,0.11,1,0,0,
7793542,Big and nice in Pl Catalunya for 12,40676061,Be Barcelona,Eixample,la Dreta de l'Eixample,41.38765,2.16738,Entire home/apt,247,1,177,2022-11-16,2.03,22,317,45,HUTB-005296
7393513,3br+2b+Terrace - Chic & Beach apt,1435464,Jaume,Eixample,el Fort Pienc,41.39696,2.18615,Entire home/apt,112,1,56,2022-10-30,0.63,13,356,14,HUTB-036825
7396202,Great center Penthouse with private terrace,1432835,Angel,Eixample,l'Antiga Esquerra de l'Eixample,41.38948,2.1581,Entire home/apt,149,3,292,2022-12-05,3.27,34,326,55,HUTB-007945
8122193,Cozy room in the heart  Gothic (31 days or more),42885335,Pere,Ciutat Vella,el Barri Gòtic,41.38108,2.17572,Private room,32,31,174,2022-11-01,1.99,1,345,3,Exempt
7813140,Incredible for 16 in pl Catalunya!,40676061,Be Barcelona,Eixample,l'Antiga Esquerra de l'Eixample,41.38851,2.16333,Entire home/apt,402,1,200,2022-11-27,2.27,22,346,49,HUTB-005082
8126804,Luminoso atico con amplia terraza,34344215,Maria Antonia,Sarrià-Sant Gervasi,les Tres Torres,41.39587,2.13336,Entire home/apt,200,4,54,2022-11-25,0.67,3,257,17,HUTB-004606
7396890,So special room in Barcelona!,642984,María,Ciutat Vella,el Raval,41.37816,2.16869,Private room,51,1,7,2016-08-31,0.08,1,0,0,
7814701,Double Room,41141290,Laura,Sants-Montjuïc,Sants,41.37903,2.13504,Private room,19,26,21,2016-07-22,0.24,1,348,0,
7817372,Spacious & sunny Apt w/terrace in the city center,3556337,Alejandro,Eixample,Sant Antoni,41.38319,2.16281,Entire home/apt,117,1,136,2022-12-09,1.55,29,298,48,HUTB-001763
7410187,SINGLE ROOM IN SAGRADA FAMILIA,38503513,Zulay,Gràcia,el Camp d'en Grassot i Gràcia Nova,41.40491,2.16969,Private room,20,31,22,2022-11-03,0.24,1,163,6,
7431713,"Big, cozy double room in Barcelona",37139852,Oznur,Gràcia,el Coll,41.41935,2.1488,Private room,20,5,2,2015-08-14,0.02,2,0,0,
8127016,Room for 3 people with bathroom piv,42906962,Luis,Ciutat Vella,el Raval,41.38126,2.17007,Private room,65,32,33,2022-11-03,0.38,6,354,4,
7838608,Luxury bedroom near Plaza Cataluña,41293717,Conxa,Eixample,Sant Antoni,41.38527,2.16345,Private room,80,31,209,2020-02-01,2.38,2,218,0,Exempt
8135780,Habitación individual en Gràcia,9259583,Júlia,Gràcia,la Vila de Gràcia,41.4029,2.15741,Private room,25,1,0,,,1,0,0,
7431940,Flat at only 8min from centre.  Metro & parking,38929770,Alejandro,Horta-Guinardó,la Vall d'Hebron,41.43322,2.14904,Entire home/apt,125,3,90,2022-12-01,1.28,1,285,24,HUTB-012593
7849007,Spacious and comfortable Apt. in the city center,3556337,Alejandro,Eixample,Sant Antoni,41.38329,2.1614,Entire home/apt,113,1,104,2022-11-23,1.34,29,327,24,HUTB-004707
7849983,Sant Pere 1- Centrally located unique with,27573426,EasyFlat,Ciutat Vella,"Sant Pere, Santa Caterina i la Ribera",41.38837,2.17689,Entire home/apt,57,32,4,2022-09-16,0.05,19,46,2,
7433767,Double Bed Room To rent Central BCN,30583121,Thomas,Eixample,el Fort Pienc,41.39859,2.17617,Private room,40,1,0,,,1,0,0,
8147685,Spacious bedroom close to centre,42974591,Dorothy,Sants-Montjuïc,el Poble Sec,41.37427,2.16129,Private room,85,7,0,,,1,0,0,
7851117,Big appartment 20 min away from centre,41371674,Sergio,Horta-Guinardó,Horta,41.43117,2.15673,Entire home/apt,114,2,135,2022-10-07,1.52,1,275,9,HUTB-012927
8148676,Perfect location in Born! Fully renovated in 2022!,40316585,Carolina,Ciutat Vella,el Barri Gòtic,41.3839,2.17832,Entire home/apt,116,2,243,2022-11-13,2.75,1,176,18,HUTB-013147
8149689,Dbl bedroom with aircon and balcony,43022951,Sami,Eixample,la Dreta de l'Eixample,41.39793,2.17564,Private room,42,1,0,,,1,0,0,
7852092,Cozy sunny apartament w/ terrace,3558810,Natalia,Eixample,Sant Antoni,41.37731,2.15386,Entire home/apt,76,2,171,2022-11-24,1.96,1,58,70,HUTB-036826
8156433,Comfortable double bed-room,43059034,Matias,Eixample,l'Antiga Esquerra de l'Eixample,41.39163,2.1578,Private room,61,1,16,2016-05-22,0.18,1,0,0,
7443500,Room in Rambla del Poblenou!,38993007,Narcís,Sant Martí,el Poblenou,41.40042,2.20194,Private room,49,1,7,2015-08-22,0.08,1,0,0,
7854497,Apartamento de 3 habitaciones en Arco de Triomfo,3376710,Maria StayBarcelona,Eixample,el Fort Pienc,41.39376,2.17883,Entire home/apt,76,2,16,2022-03-27,0.20,39,310,1,HUTB-006756
7854951,Sunny and quiet single room,17779078,Jérémy,Sants-Montjuïc,el Poble Sec,41.36979,2.16605,Private room,22,2,4,2018-05-19,0.04,1,0,0,
7465343,lovely home in Barcelona center,2037915,Vir,Ciutat Vella,el Raval,41.37833,2.16674,Entire home/apt,86,31,202,2022-11-29,2.40,1,336,30,Exempt
7466009,City center apt behind Cathedral. For Seasons Only,297885449,ByMonths,Ciutat Vella,el Barri Gòtic,41.38417,2.17518,Entire home/apt,90,32,2,2016-12-01,0.02,22,233,0,
8162945,"Double Room with Balcony, Raval",43085687,Tim,Ciutat Vella,el Raval,41.38467,2.1644,Private room,20,3,0,,,1,0,0,
7864741,Spacious Doble Room/Quiet district,24405697,Edouard,Eixample,la Nova Esquerra de l'Eixample,41.38851,2.14606,Private room,35,1,0,,,2,0,0,
8169339,Luxurious Duplex with Private Garden Paseo Gracia,43115531,Francesc,Eixample,la Dreta de l'Eixample,41.39043,2.16653,Entire home/apt,288,2,135,2022-11-18,1.65,1,319,23,HUTB-000444
7878502,small studio independent-Park Guell,40101313,Xavi,Horta-Guinardó,el Carmel,41.42569,2.15808,Private room,24,32,86,2022-06-02,0.97,2,128,2,Exempt
8181239,BRUC 69 PRINCIPAL- PASEO DE GRACIA,43161356,Maria,Eixample,la Dreta de l'Eixample,41.393,2.16905,Entire home/apt,110,1,331,2022-11-20,3.79,1,165,66,HUTB-005432
7471774,Big double room near plaza españa,21174433,Paola,Sants-Montjuïc,el Poble Sec,41.37366,2.15426,Private room,31,2,0,,,1,0,0,
7879007,Habitación grande - balcón privado,1995520,Amina,Gràcia,la Vila de Gràcia,41.40189,2.15847,Private room,45,1,1,2015-08-21,0.01,2,0,0,
8181912,Cozy Apt. w/sunny terrace in the heart of Gracia,3556337,Alejandro,Gràcia,la Vila de Gràcia,41.40036,2.15839,Entire home/apt,103,1,146,2022-12-08,1.66,29,321,50,HUTB-000052
8185162,Born Apartment 1.2 Metro Jaume I,1093718,Alexey,Ciutat Vella,"Sant Pere, Santa Caterina i la Ribera",41.38551,2.17866,Entire home/apt,45,32,12,2022-09-09,0.14,12,328,4,Exempt
7894510,Habitación doble centro Barcelona,41622704,Miguel,Ciutat Vella,el Barri Gòtic,41.38303,2.17177,Private room,40,2,0,,,1,0,0,
8216047,S31 - Sagrada Familia - 1hab,336524176,Weflating,Gràcia,el Camp d'en Grassot i Gràcia Nova,41.40503,2.17114,Entire home/apt,95,32,4,2017-06-26,0.05,30,365,0,
8216291,SF 32 - Sagrada Familia 2hab/1 baño,336524176,Weflating,Gràcia,el Camp d'en Grassot i Gràcia Nova,41.40418,2.16968,Entire home/apt,110,32,1,2016-05-29,0.01,30,187,0,
7480152,Habitación doble cerca a Sagrada Familia BCN,9857118,Gabi,Gràcia,el Camp d'en Grassot i Gràcia Nova,41.40412,2.16717,Private room,26,28,76,2022-10-27,0.85,1,113,4,
7911423,Habitación privada en casa unif,41714674,Marta,Nou Barris,Porta,41.43689,2.18412,Private room,30,1,0,,,1,0,0,
7488058,"Habitación doble en el Born, centro",39216841,Bàrbara,Ciutat Vella,"Sant Pere, Santa Caterina i la Ribera",41.38444,2.18153,Private room,35,1,0,,,1,0,0,
7488858,Excellent experience.,3744544,Marta+Paul,Gràcia,la Vila de Gràcia,41.40065,2.16081,Entire home/apt,91,3,117,2022-12-01,1.78,30,333,29,hutb-009205
8216403,Sunny doble room+terrasse in Gracia,42584034,Beatriz,Sarrià-Sant Gervasi,el Putxet i el Farró,41.40633,2.14707,Private room,62,32,255,2022-10-14,2.92,1,295,40,Exempt
8216455,SF 33 - Sagrada Familia -3brd/2bath,336524176,Weflating,Eixample,la Sagrada Família,41.40551,2.17171,Entire home/apt,150,32,4,2018-04-05,0.05,30,162,0,
8217890,D5 - Centro Ciudad / Pº de Gracia PASEO5,336524176,Weflating,Eixample,la Dreta de l'Eixample,41.39782,2.16223,Entire home/apt,160,31,0,,,30,175,0,
7917857,1324 - OLYMPIC DELUXE,5729069,Barcelona,Sant Martí,la Vila Olímpica del Poblenou,41.38937,2.19687,Entire home/apt,230,1,30,2022-11-07,0.34,24,73,10,HUTB-011210
7927628,BED IN MIXED 4 PERS DORMITORY ROOM IN CITY CENTER,41807465,Casa-Barcelo-Hostel,Eixample,l'Antiga Esquerra de l'Eixample,41.39223,2.15368,Shared room,35,1,103,2022-05-28,1.17,18,0,6,HUTB-022013
8218547,Apartamento Diagonal - Eixample,10704,Weflating,Sarrià-Sant Gervasi,Sant Gervasi - Galvany,41.3923,2.14001,Entire home/apt,142,2,14,2022-10-04,0.18,27,177,6,HUTB-004726
7494238,Dbl bedroom with private bathroom,34170913,Samuel,Eixample,Sant Antoni,41.37962,2.16314,Private room,45,3,87,2020-03-16,0.97,1,0,0,
7929911,BED IN MIXED 8 PERS DORMITORY ROOM IN CITY CENTER,41807465,Casa-Barcelo-Hostel,Eixample,l'Antiga Esquerra de l'Eixample,41.39214,2.15383,Shared room,35,1,83,2022-05-01,0.94,18,0,4,HUTB-022013
7930782,BED IN MIXED 6 PERS DORMITORY ROOM IN CITY CENTER,41807465,Casa-Barcelo-Hostel,Eixample,l'Antiga Esquerra de l'Eixample,41.39232,2.15357,Shared room,35,1,82,2022-05-23,0.96,18,0,7,HUTB-022013
7497227,Picasso Penthouse by Glasir,7215439,Marta,Les Corts,les Corts,41.38471,2.13464,Entire home/apt,89,3,7,2018-10-25,0.08,13,50,0,HUTB-009523
8221000,apartamento muy luminoso muy cerca del laberinto,43349865,Encarna,Horta-Guinardó,Horta,41.43087,2.16157,Entire home/apt,111,1,106,2022-11-27,1.21,1,275,43,HUTB-012927
7930871,1 BED IN MIXED 6 PERS DORMITORY ROOM CITY CENTER,41807465,Casa-Barcelo-Hostel,Eixample,l'Antiga Esquerra de l'Eixample,41.39238,2.15377,Shared room,35,1,73,2019-03-24,0.83,18,0,0,HUTB-022013
7941553,Ap. 2 minutes away from the beach,71615,Mireia And Maria,Ciutat Vella,la Barceloneta,41.37923,2.1913,Entire home/apt,50,32,6,2021-10-30,0.07,20,335,0,
7944610,Be Barcelona - Urban Love 2,40676061,Be Barcelona,Eixample,la Dreta de l'Eixample,41.38785,2.16513,Entire home/apt,255,1,179,2022-12-05,2.06,22,339,39,HUTB-005358
8229940,BIG SHINY ROOM CITY-CENTER,43399128,André,Eixample,l'Antiga Esquerra de l'Eixample,41.38907,2.16059,Private room,36,32,207,2022-10-19,2.45,2,159,27,
8232860,Hab.privada con terraza exterior,43414634,Lorena,Eixample,Sant Antoni,41.37679,2.16143,Private room,30,2,1,2015-09-14,0.01,1,0,0,
7497907,Habitaciones en la zona de Sagrada Familia,16373038,Betty,Eixample,la Sagrada Família,41.40542,2.17467,Private room,74,3,9,2017-12-31,0.10,1,83,0,
7948481,Unique & Great location. Fira Montjuic.,14074766,Patricia,Sants-Montjuïc,el Poble Sec,41.37409,2.16429,Entire home/apt,110,3,243,2022-11-27,2.87,1,213,46,HUTB-009414
7506698,Habitación Puxet,17780241,Aldo,Sarrià-Sant Gervasi,el Putxet i el Farró,41.40797,2.14469,Private room,40,1,0,,,2,0,0,
7953354,Comfortable and economic flat in the city center,27954529,Anders,Sants-Montjuïc,el Poble Sec,41.37322,2.16194,Entire home/apt,68,1,326,2022-12-09,3.69,4,250,62,HUTB-004023
7507823,Habitación en centro de Barcelona,26555090,Isabel,Eixample,l'Antiga Esquerra de l'Eixample,41.38726,2.15615,Private room,20,1,0,,,1,0,0,
7510453,Súper apartamento oferta con vigilancia nocturna,34929716,Eva,Sants-Montjuïc,el Poble Sec,41.37297,2.17349,Entire home/apt,60,32,1,2017-07-15,0.02,2,179,0,
8252969,Ensuite room with 50m2 terrace,6502638,Abby,Ciutat Vella,el Barri Gòtic,41.38608,2.17534,Private room,45,1,0,,,1,0,0,
8260935,D3 - Centro Ciudad / Pº de Gracia,10704,Weflating,Eixample,la Dreta de l'Eixample,41.39723,2.1614,Entire home/apt,153,25,11,2022-10-18,1.47,27,68,11,HUTB-010041
8261020,D4 Pº de Gracia - 4hab + 2 baños PASEO4,336524176,Weflating,Eixample,la Dreta de l'Eixample,41.39676,2.16048,Entire home/apt,100,32,3,2016-09-17,0.04,30,165,0,
7954069,Economic attic with perfect location,27954529,Anders,Sants-Montjuïc,el Poble Sec,41.37367,2.1665,Entire home/apt,50,1,313,2022-11-23,3.57,4,293,64,HUTB-002029
8261111,D6 - Centro Ciudad / Pº de Gracia,336524176,Weflating,Eixample,la Dreta de l'Eixample,41.3964,2.16087,Entire home/apt,125,32,2,2017-08-12,0.03,30,165,0,
8262126,Spacious Friendly Market Sant Antoni,336522213,Weflating,Eixample,Sant Antoni,41.37803,2.16337,Entire home/apt,121,75,12,2022-11-09,0.14,5,250,8,HUTB-036806
7965130,NICE PRIVATE ROOM IN HEART OF BARCELONA FOR 8 PERS,41807465,Casa-Barcelo-Hostel,Eixample,l'Antiga Esquerra de l'Eixample,41.39235,2.1536,Private room,240,1,7,2018-02-25,0.08,18,0,0,HUTB-022013
8263101,Habitación en piso compartido,37078579,,Les Corts,la Maternitat i Sant Ramon,41.38015,2.12593,Private room,50,1,0,,,1,0,0,
7515229,Barcelona- Eixample-Poble Sec,39373198,Davide,Sants-Montjuïc,el Poble Sec,41.37419,2.15773,Private room,30,1,2,2015-08-21,0.02,2,0,0,
7965883,NICE PRIVATE ROOM IN HEART OF BARCELONA FOR 6 PERS,41807465,Casa-Barcelo-Hostel,Eixample,l'Antiga Esquerra de l'Eixample,41.39245,2.1535,Private room,180,1,16,2020-02-26,0.19,18,0,0,HUTB-022013
7968185,BED IN MIXED 4 PERS DORMITORY ROOM IN CITY CENTER,41807465,Casa-Barcelo-Hostel,Eixample,l'Antiga Esquerra de l'Eixample,41.39237,2.15344,Shared room,35,1,14,2022-05-28,0.17,18,0,3,HUTB-022013
7516073,Escorial Apartment,38093562,Pepa,Gràcia,la Vila de Gràcia,41.40843,2.15998,Entire home/apt,250,2,63,2022-08-30,0.72,1,213,15,HUTB-004311
8266126,A home away from home in El Born,10766707,Marta,Ciutat Vella,"Sant Pere, Santa Caterina i la Ribera",41.38836,2.17836,Private room,45,2,7,2015-11-03,0.08,1,0,0,
7968315,NICE PRIVATE ROOM IN HEART OF BARCELONA FOR 4 PERS,41807465,Casa-Barcelo-Hostel,Eixample,l'Antiga Esquerra de l'Eixample,41.39235,2.15354,Private room,140,1,33,2020-02-17,0.39,18,0,0,HUTB-022013
7972318,BCN,27970802,Solange,Sants-Montjuïc,Sants - Badal,41.37519,2.12389,Private room,26,1,0,,,1,0,0,
8269439,SF 52 - 2hab enfrente Sagrada Familia,336524176,Weflating,Eixample,la Sagrada Família,41.40319,2.17304,Entire home/apt,120,32,1,2019-09-02,0.03,30,281,0,
8269705,S 53 -3hab/2 baños SAGRADA FAMILIA,336524176,Weflating,Eixample,la Sagrada Família,41.4048,2.17283,Entire home/apt,130,32,3,2016-12-02,0.04,30,328,0,
8269751,S51 - 1 hab junto SAGRADA FAMILIA,336524176,Weflating,Eixample,la Sagrada Família,41.40482,2.17359,Entire home/apt,95,32,4,2017-06-26,0.05,30,272,0,
8270716,S2 - DUPLEX con patio / 2hab,336524176,Weflating,Eixample,la Sagrada Família,41.40475,2.17315,Entire home/apt,120,32,1,2016-06-14,0.01,30,364,0,
7520681,Private ind. room next to the beach,33848547,Marina,Sant Martí,el Poblenou,41.39762,2.19835,Private room,110,2,0,,,1,0,0,
7521305,"Light, spacious room",8172286,Rebecca,Gràcia,la Vila de Gràcia,41.39891,2.15618,Private room,20,7,0,,,1,0,0,
7977915,Catalan golden dreams,40676061,Be Barcelona,Eixample,l'Antiga Esquerra de l'Eixample,41.38727,2.15602,Entire home/apt,160,1,192,2022-12-11,2.20,22,328,38,HUTB-005660
8271873,Habitación / Double Room With Terrace Ático !,43614678,Jonathan & Jordi,Nou Barris,el Turó de la Peira,41.43132,2.17369,Private room,33,32,338,2022-11-27,3.83,1,240,37,Exempt
7980877,5. Large room with private bath AC Wifi Ramblas,1333556,Ari,Ciutat Vella,el Raval,41.37607,2.17519,Private room,38,31,7,2022-06-28,0.09,5,0,2,
8278517,fdl2 ACOMODIS GREAT LOCATION RIGHT IN EL BORN!!!!,1447144,Acomodis Apartments,Ciutat Vella,"Sant Pere, Santa Caterina i la Ribera",41.38458,2.17893,Entire home/apt,130,1,6,2019-11-29,0.07,131,365,0,
8279661,"sunny attic, 2 teraces and solarium",34344215,Maria Antonia,Horta-Guinardó,el Guinardó,41.41928,2.17588,Entire home/apt,175,4,64,2022-10-14,0.75,3,235,10,HUTB-012594
7521369,APARTMENT GIRASOL PENTHOUSE TERRACED 2BD 1BTH,11417652,Juan Carlos,Sant Martí,el Camp de l'Arpa del Clot,41.41483,2.17962,Entire home/apt,103,90,54,2020-04-30,0.74,1,210,0,HUTB-000366
7991918,mr2  GOTHIC QUARTER!! HAPPY GUESTS!! BEST PRICE!!!,1447144,Acomodis Apartments,Ciutat Vella,el Barri Gòtic,41.37884,2.17925,Entire home/apt,103,1,4,2016-02-07,0.05,131,365,0,HUTB-000076
7542869,Barcelona city center private suite,39522631,Luis,Ciutat Vella,el Raval,41.37963,2.16684,Private room,60,2,4,2015-10-12,0.05,1,0,0,
8288407,Room for rent. Habitación grande libre!,40681358,Angel,Sant Martí,la Vila Olímpica del Poblenou,41.39354,2.19271,Private room,130,31,0,,,1,364,0,Exempt
7998100,Gran Via Experience (Plaza de España),42219291,Francesca,Sants-Montjuïc,Hostafrancs,41.37221,2.14371,Entire home/apt,82,5,82,2022-11-27,0.94,1,165,13,HUTB-005802
8290919,Flower Power Room,41525142,Príncipe Jorge,Gràcia,el Camp d'en Grassot i Gràcia Nova,41.40145,2.16557,Private room,40,1,0,,,3,0,0,
8290927,Flying Birds Room,41525142,Príncipe Jorge,Eixample,la Dreta de l'Eixample,41.39958,2.16645,Private room,40,1,0,,,3,0,0,
8291563,Mexican Room,41525142,Príncipe Jorge,Eixample,la Dreta de l'Eixample,41.40007,2.16693,Private room,40,1,0,,,3,0,0,
7543667,"acogedor, bien comunicado y soleado",16533187,Merce,Horta-Guinardó,el Guinardó,41.42115,2.17765,Private room,25,100,4,2016-09-30,0.04,1,0,0,
7998174,nap1 ACOMODIS - IN L'EIXAMPLE,1447144,Acomodis Apartments,Eixample,el Fort Pienc,41.39648,2.17782,Entire home/apt,103,1,18,2019-08-23,0.20,131,327,0,HUTB-002422
8020706,Incredible Lounge terrace best area,40676061,Be Barcelona,Eixample,Sant Antoni,41.37555,2.16093,Entire home/apt,137,1,262,2022-12-11,3.02,22,317,51,HUTB-011677
8298702,Apartment Born 33,6797428,Bellart,Ciutat Vella,"Sant Pere, Santa Caterina i la Ribera",41.38366,2.18021,Entire home/apt,134,3,158,2022-11-08,1.83,15,147,20,HUTB003799
8021692,Plaza Catalunya Nice and Comfy 1.2,40676061,Be Barcelona,Ciutat Vella,"Sant Pere, Santa Caterina i la Ribera",41.38865,2.17644,Entire home/apt,141,1,154,2022-12-05,1.95,22,331,47,HUTB-007387
8299987,Fantastic and central apartment 12,6797428,Bellart,Ciutat Vella,"Sant Pere, Santa Caterina i la Ribera",41.38361,2.18009,Entire home/apt,128,3,77,2022-11-28,1.11,15,154,28,HUTB-003807
7553155,Habitacion grande en el Gotico,39588001,Aurélien,Ciutat Vella,el Barri Gòtic,41.38224,2.17303,Private room,35,1,0,,,1,0,0,
8024459,"Barcelona in the mountain, outstanding view",1906719,Mathilde,Horta-Guinardó,Sant Genís dels Agudells,41.43117,2.1326,Entire home/apt,140,3,111,2022-10-16,1.28,1,216,15,HUTB-013038
7555206,Habitación doble en Sants,255477,Marion,Sants-Montjuïc,Sants - Badal,41.37455,2.12792,Private room,30,1,1,2015-08-21,0.01,1,0,0,
8300001,Centrico con 3 habitaciones 13,6797428,Bellart,Ciutat Vella,"Sant Pere, Santa Caterina i la Ribera",41.38366,2.18021,Entire home/apt,128,3,101,2022-11-29,1.28,15,203,23,HUTB-003808
8303878,Central and charming apartment,5636973,Carlos Alberto,Gràcia,el Camp d'en Grassot i Gràcia Nova,41.40229,2.16722,Entire home/apt,81,2,156,2022-11-27,1.80,2,227,36,HUTB-003550
8029780,BIG ROOM  IN VINTAGE HOUSE,42395411,Marion,Sants-Montjuïc,el Poble Sec,41.37249,2.16492,Private room,35,1,1,2015-09-28,0.01,2,0,0,
8305335,Cozy room Sagrada Familia,7347569,Max,Gràcia,el Camp d'en Grassot i Gràcia Nova,41.40433,2.17192,Private room,70,3,135,2022-10-28,1.54,3,340,16,
7559056,Rent a room in Gracia neighbourhood. Magic!,1995520,Amina,Gràcia,la Vila de Gràcia,41.40363,2.16007,Private room,45,1,1,2016-07-24,0.01,2,0,0,
8030534,Nice 3 BedRoom flat in front of Park Eixample,32968395,Andrea,Eixample,la Nova Esquerra de l'Eixample,41.385059,2.146526,Entire home/apt,99,3,248,2022-11-20,2.81,2,127,45,HUTB-009621
7562169,"Habitación triple, estancia mínima 31 días",39642944,Norfa,Eixample,la Sagrada Família,41.40647,2.18002,Private room,65,32,160,2022-06-12,1.79,2,358,2,
